key_0,tweet_id,tweet_text,author_username,author_name,products_detected,overall_sentiment,intent,aspect_product,aspect,aspect_sentiment,posted_at_utc,posted_at_lagos,posted_date,posted_hour_utc,posted_hour_lagos,posted_dow,posted_week,created_at
,tweet-1921106717644845436,"Tweeting for future purposes. It is either the economy has really improved (for some people) or this report is not reflective of the Nigerian reality because it does not match what Piggyvest, PaidHR and other people have said about top 1% incomes. N4m/ month is really far.",extrafemi,Obasa Olorunfemi,['PiggyVest'],very_negative,opinion,PiggyVest,savings_report,slightly_positive,2025-05-10T07:35:08Z,2025-05-10T08:35:08+01:00,2025-05-10,7,8,Saturday,2025-W19,2025-05-10T07:35:08Z
,tweet-1938672000370974927,"@getpocketapp, I haven’t been able to access the Pocket app since this morning. It keeps crashing/loading endlessly. Is there an ongoing issue? Please assist. Thanks!",Peggy_brownie,Peggy🍫,['Pocket'],slightly_negative,complaint,Pocket,app_performance,very_negative,2025-06-27T18:53:18Z,2025-06-27T19:53:18+01:00,2025-06-27,18,19,Friday,2025-W26,2025-06-27T18:53:18Z
,tweet-1938672000370974927,"@getpocketapp, I haven’t been able to access the Pocket app since this morning. It keeps crashing/loading endlessly. Is there an ongoing issue? Please assist. Thanks!",Peggy_brownie,Peggy🍫,['Pocket'],slightly_negative,complaint,Pocket,inquiry,neutral,2025-06-27T18:53:18Z,2025-06-27T19:53:18+01:00,2025-06-27,18,19,Friday,2025-W26,2025-06-27T18:53:18Z
,tweet-1938672000370974927,"@getpocketapp, I haven’t been able to access the Pocket app since this morning. It keeps crashing/loading endlessly. Is there an ongoing issue? Please assist. Thanks!",Peggy_brownie,Peggy🍫,['Pocket'],slightly_negative,complaint,Pocket,customer_support,neutral,2025-06-27T18:53:18Z,2025-06-27T19:53:18+01:00,2025-06-27,18,19,Friday,2025-W26,2025-06-27T18:53:18Z
,tweet-1938667747623252009,@piggyvest what’s going on? I was debited but my bank account was not credited.,LiztheIII,Liz,['PiggyVest'],slightly_negative,complaint,PiggyVest,inquiry,neutral,2025-06-27T18:36:24Z,2025-06-27T19:36:24+01:00,2025-06-27,18,19,Friday,2025-W26,2025-06-27T18:36:24Z
,tweet-1938667747623252009,@piggyvest what’s going on? I was debited but my bank account was not credited.,LiztheIII,Liz,['PiggyVest'],slightly_negative,complaint,PiggyVest,withdrawals,slightly_negative,2025-06-27T18:36:24Z,2025-06-27T19:36:24+01:00,2025-06-27,18,19,Friday,2025-W26,2025-06-27T18:36:24Z
,tweet-1938667650974130543,@reereetaar We should be pleading to piggyvest🤣😂,__Abdulmaleek,Bouff Daddy ™️,['PiggyVest'],neutral,opinion,PiggyVest,brand_perception,neutral,2025-06-27T18:36:01Z,2025-06-27T19:36:01+01:00,2025-06-27,18,19,Friday,2025-W26,2025-06-27T18:36:01Z
,tweet-1938665483492040780,@TemmyCakes_ @Cashboxng Better than PiggyVest?,bellick01,Bello Oluwatosin ✝️💟,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-06-27T18:27:24Z,2025-06-27T19:27:24+01:00,2025-06-27,18,19,Friday,2025-W26,2025-06-27T18:27:24Z
,tweet-1938664353013608933,@piggyvest God has been faithful to me,Oyaladeyetunde,Motun Ray 🥰♥️,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-06-27T18:22:55Z,2025-06-27T19:22:55+01:00,2025-06-27,18,19,Friday,2025-W26,2025-06-27T18:22:55Z
,tweet-1938658934425829512,"@piggyvest If I can see my safelock money, I’ll be okay 😔",luluislight,Lulu,['PiggyVest'],slightly_negative,complaint,PiggyVest,savings_plans,slightly_negative,2025-06-27T18:01:23Z,2025-06-27T19:01:23+01:00,2025-06-27,18,19,Friday,2025-W26,2025-06-27T18:01:23Z
,tweet-1938658782692942033,Camp this week was so much fun! Make sure you sign up for @prospervb ACE SQUAD!! Can’t wait to see all our littles again this fall 💚 #PVB #AceSquad,Jayla_Jack2026,Jayla Jackson,['PiggyVest_for_Business'],very_positive,spam,,,,2025-06-27T18:00:46Z,2025-06-27T19:00:46+01:00,2025-06-27,18,19,Friday,2025-W26,2025-06-27T18:00:46Z
,tweet-1938658092893561155,I've been trying to create an account on pocket app since forever and its not working,dontcallmeeeu,flygirl,['Pocket'],very_negative,complaint,Pocket,app_performance,very_negative,2025-06-27T17:58:02Z,2025-06-27T18:58:02+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:58:02Z
,tweet-1938657717268189457,"Abeg how I go save 22k finish,time to withdraw my whole money now, @piggyvest go Dey tell me say na only 2k I fit withdraw and na person money😭😭😭😭 What is this naw?!",Sareri_,Sareri’s Perfumes In Lagos,['PiggyVest'],very_negative,complaint,PiggyVest,withdrawals,very_negative,2025-06-27T17:56:32Z,2025-06-27T18:56:32+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:56:32Z
,tweet-1938656221692862961,Piggyvest is amazing So I’m setting aside a loan I took so I don’t spend it and I kept wondering if there was a way to label the money so I know which is mine and which is the loan in my flex account and I realized we have labels. 🤗🤗 Love it!,dglasses_girl,The Glasses Girl 🤓,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-06-27T17:50:36Z,2025-06-27T18:50:36+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:50:36Z
,tweet-1938656221692862961,Piggyvest is amazing So I’m setting aside a loan I took so I don’t spend it and I kept wondering if there was a way to label the money so I know which is mine and which is the loan in my flex account and I realized we have labels. 🤗🤗 Love it!,dglasses_girl,The Glasses Girl 🤓,['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-06-27T17:50:36Z,2025-06-27T18:50:36+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:50:36Z
,tweet-1938653057954218405,@OfDave_Crypt @OmobobolaAreola @BigLily_C @piggyvest Make I follow you word for dm?,AtishuSamuel,Unruly''',['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-06-27T17:38:02Z,2025-06-27T18:38:02+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:38:02Z
,tweet-1938651469202256087,@piggyvest My account kept saying PIN Error after putting in the correct pin. Please help,OMOTOYOS1,cxcix,['PiggyVest'],very_negative,complaint,PiggyVest,app_performance,very_negative,2025-06-27T17:31:43Z,2025-06-27T18:31:43+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:31:43Z
,tweet-1938651469202256087,@piggyvest My account kept saying PIN Error after putting in the correct pin. Please help,OMOTOYOS1,cxcix,['PiggyVest'],very_negative,complaint,PiggyVest,customer_support,very_negative,2025-06-27T17:31:43Z,2025-06-27T18:31:43+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:31:43Z
,tweet-1938648718414356537,Piggyvest please I want to unlock my money 🥹,reereetaar,Ree💘,['PiggyVest'],neutral,inquiry,PiggyVest,withdrawals,slightly_negative,2025-06-27T17:20:47Z,2025-06-27T18:20:47+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:20:47Z
,tweet-1938648718414356537,Piggyvest please I want to unlock my money 🥹,reereetaar,Ree💘,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-06-27T17:20:47Z,2025-06-27T18:20:47+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:20:47Z
,tweet-1938648582652916105,@olysbranding @piggyvest Please ma please can you teach me how to withdraw money on piggyvest,Blesssing145,Blessing,['PiggyVest'],neutral,inquiry,PiggyVest,withdrawals,neutral,2025-06-27T17:20:15Z,2025-06-27T18:20:15+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:20:15Z
,tweet-1938648582652916105,@olysbranding @piggyvest Please ma please can you teach me how to withdraw money on piggyvest,Blesssing145,Blessing,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-06-27T17:20:15Z,2025-06-27T18:20:15+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:20:15Z
,tweet-1938647427600523719,@MarinatedTurks Take my piggyvest pin then 🥺,Jacynthaekeh3,Ada mbano⬜ ❤️ A Realist,['PiggyVest'],slightly_negative,opinion,PiggyVest,trust_security,slightly_negative,2025-06-27T17:15:39Z,2025-06-27T18:15:39+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:15:39Z
,tweet-1938645947258675352,@piggyvest where is my money o You guys didn’t pay it into my account,Sareri_,Sareri’s Perfumes In Lagos,['PiggyVest'],very_negative,complaint,PiggyVest,withdrawals,very_negative,2025-06-27T17:09:46Z,2025-06-27T18:09:46+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:09:46Z
,tweet-1938645947258675352,@piggyvest where is my money o You guys didn’t pay it into my account,Sareri_,Sareri’s Perfumes In Lagos,['PiggyVest'],very_negative,complaint,PiggyVest,inquiry,very_negative,2025-06-27T17:09:46Z,2025-06-27T18:09:46+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:09:46Z
,tweet-1938644637213663412,@OdunEweniyi @piggyvest this has gone on for 3 days now. The customer service are yet to fix it!,AyodejiMakelemi,Deji mapsmile,['PiggyVest'],very_negative,complaint,PiggyVest,customer_support,very_negative,2025-06-27T17:04:34Z,2025-06-27T18:04:34+01:00,2025-06-27,17,18,Friday,2025-W26,2025-06-27T17:04:34Z
,tweet-1936399419416445197,@Mss_roland @piggyvest Oya Collect Award 👑You Don Try,eaxivibes,Eaxivibes,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-06-21T12:22:52Z,2025-06-21T13:22:52+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:22:52Z
,tweet-1936399053895700682,Hello @piggyvest seems your interest on your savings feature is going to be little as compared to the previous month 😭 Whyyyyy! Please match the energy of last month . - a concerned PiggyVest user,Thispresh,THE MARKETING GUY,['PiggyVest'],very_negative,complaint,PiggyVest,savings_plans,very_negative,2025-06-21T12:21:25Z,2025-06-21T13:21:25+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:21:25Z
,tweet-1936399053895700682,Hello @piggyvest seems your interest on your savings feature is going to be little as compared to the previous month 😭 Whyyyyy! Please match the energy of last month . - a concerned PiggyVest user,Thispresh,THE MARKETING GUY,['PiggyVest'],very_negative,complaint,PiggyVest,inquiry,very_negative,2025-06-21T12:21:25Z,2025-06-21T13:21:25+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:21:25Z
,tweet-1936399053895700682,Hello @piggyvest seems your interest on your savings feature is going to be little as compared to the previous month 😭 Whyyyyy! Please match the energy of last month . - a concerned PiggyVest user,Thispresh,THE MARKETING GUY,['PiggyVest'],very_negative,complaint,PiggyVest,suggestion,very_negative,2025-06-21T12:21:25Z,2025-06-21T13:21:25+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:21:25Z
,tweet-1936398605469855896,@olayodeadeyemo @piggyvest Great job bro 🔥,ayomideyemo,Ayomide,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-06-21T12:19:38Z,2025-06-21T13:19:38+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:19:38Z
,tweet-1936398115646414860,@itsSh0la Save am for piggy vest for 2 years Collect ur interest upfront.. Then decide what to do with the interest,kinqin_capable,Kinqin_capable,['PiggyVest'],slightly_positive,opinion,PiggyVest,savings_plans,slightly_positive,2025-06-21T12:17:41Z,2025-06-21T13:17:41+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:17:41Z
,tweet-1936398003453001791,@JustEniola01 @piggyvest please can you kindly reply my mail and sort out transfer issues?,Isaacclement19,Dr Etim Isaac Jr.,['PiggyVest'],slightly_negative,inquiry,PiggyVest,customer_support,slightly_negative,2025-06-21T12:17:15Z,2025-06-21T13:17:15+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:17:15Z
,tweet-1936398003453001791,@JustEniola01 @piggyvest please can you kindly reply my mail and sort out transfer issues?,Isaacclement19,Dr Etim Isaac Jr.,['PiggyVest'],slightly_negative,inquiry,PiggyVest,payments_transfers,slightly_negative,2025-06-21T12:17:15Z,2025-06-21T13:17:15+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:17:15Z
,tweet-1936398003453001791,@JustEniola01 @piggyvest please can you kindly reply my mail and sort out transfer issues?,Isaacclement19,Dr Etim Isaac Jr.,['PiggyVest'],slightly_negative,inquiry,PiggyVest,inquiry,slightly_negative,2025-06-21T12:17:15Z,2025-06-21T13:17:15+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:17:15Z
,tweet-1936397477311078815,@Sy_ajaba @GirlTucci @AScully789 I don't even understand what she's trying to argue and why it's not crystal clear to her. Only a greedy person will have 5million in her Piggyvest and be trying to collect another person's limited 50k. Patriarchy is not responsible for that.,Jason_0J,Jason,['PiggyVest'],neutral,opinion,PiggyVest,savings_plans,neutral,2025-06-21T12:15:09Z,2025-06-21T13:15:09+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:15:09Z
,tweet-1936396641742860631,"Just cloned the PiggyVest landing page using only HTML &amp; CSS 💻 Responsive, clean, and mobile-friendly. Check it out 👇 🔗 @piggyvest #FrontendDevelopment #HTML #CSS #WebDevelopment #PiggyVestClone #piggyvest #DevCommunity #CodeNewbie #PortfolioProject",olayodeadeyemo,Samson Adeyemo,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-06-21T12:11:50Z,2025-06-21T13:11:50+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:11:50Z
,tweet-1936395078928408767,"Omo! Getting My Mom To Finally Believe The @piggyvest Gospel, Set Up An Account And Make Her First Savings Deposit, Has To Be An Achievement On My Part. And, She Don Warn Me Sey If Her Money Loss, Na Me Go Refund Am.",Mss_roland,Imaobong,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-06-21T12:05:37Z,2025-06-21T13:05:37+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:05:37Z
,tweet-1936395078928408767,"Omo! Getting My Mom To Finally Believe The @piggyvest Gospel, Set Up An Account And Make Her First Savings Deposit, Has To Be An Achievement On My Part. And, She Don Warn Me Sey If Her Money Loss, Na Me Go Refund Am.",Mss_roland,Imaobong,['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-06-21T12:05:37Z,2025-06-21T13:05:37+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:05:37Z
,tweet-1936395078928408767,"Omo! Getting My Mom To Finally Believe The @piggyvest Gospel, Set Up An Account And Make Her First Savings Deposit, Has To Be An Achievement On My Part. And, She Don Warn Me Sey If Her Money Loss, Na Me Go Refund Am.",Mss_roland,Imaobong,['PiggyVest'],very_positive,opinion,PiggyVest,trust_security,neutral,2025-06-21T12:05:37Z,2025-06-21T13:05:37+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:05:37Z
,tweet-1936395034074734857,@Skolex5 @mycashierlife Piggyvest is okay that's what I use,IyeShaibu,lovely bones,['PiggyVest'],slightly_positive,opinion,PiggyVest,brand_perception,slightly_positive,2025-06-21T12:05:27Z,2025-06-21T13:05:27+01:00,2025-06-21,12,13,Saturday,2025-W25,2025-06-21T12:05:27Z
,tweet-1936391623212175464,I like opening my piggyvest every 3 days to see how much interest my savings have accumulated 😂,Olayinka_EA,Olayinka || Executive Assistant,['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-06-21T11:51:54Z,2025-06-21T12:51:54+01:00,2025-06-21,11,12,Saturday,2025-W25,2025-06-21T11:51:54Z
,tweet-1936391183942475872,@societyhatesjay Na lie joor Those girls piggy vest no small oo,dlifeof_jay,Jay⚡️(The AI/ML Guy),['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-06-21T11:50:09Z,2025-06-21T12:50:09+01:00,2025-06-21,11,12,Saturday,2025-W25,2025-06-21T11:50:09Z
,tweet-1936390036045619710,@Thenameisdivine @GrowSafeapp @zat_weird_aj @iamdajek @kronixyz @0x_Benav @0xShin_obi @LoneRogue8 @Unusualweb3lady @0xmelissa19 The reward tiers with phones and stuff actually sound dope. It’s like Piggyvest but smarter.,REKTA10,$RENEGATE -x- FELIX 🔶,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,slightly_negative,2025-06-21T11:45:35Z,2025-06-21T12:45:35+01:00,2025-06-21,11,12,Saturday,2025-W25,2025-06-21T11:45:35Z
,tweet-1936379810261209427,"Piggyvest users, please, I have a question ooo If I set a target of a particular amount for a certain month. Eg 100 to be saved by July 2nd And it's June 15, but my 100 naira is complete. Can I withdraw it without charges, or I'll have to wait until July 2nd.",Tobore__,EFETOBORE🤫,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-06-21T11:04:57Z,2025-06-21T12:04:57+01:00,2025-06-21,11,12,Saturday,2025-W25,2025-06-21T11:04:57Z
,tweet-1936379810261209427,"Piggyvest users, please, I have a question ooo If I set a target of a particular amount for a certain month. Eg 100 to be saved by July 2nd And it's June 15, but my 100 naira is complete. Can I withdraw it without charges, or I'll have to wait until July 2nd.",Tobore__,EFETOBORE🤫,['PiggyVest'],neutral,inquiry,PiggyVest,withdrawals,neutral,2025-06-21T11:04:57Z,2025-06-21T12:04:57+01:00,2025-06-21,11,12,Saturday,2025-W25,2025-06-21T11:04:57Z
,tweet-1936379416013381790,@dabz_global Damn! Lemme save up for one. Piggyvest what you got for me in 2 months,Unitedlatestnew,I Make GRAPHICS,['PiggyVest'],slightly_positive,inquiry,PiggyVest,inquiry,slightly_positive,2025-06-21T11:03:23Z,2025-06-21T12:03:23+01:00,2025-06-21,11,12,Saturday,2025-W25,2025-06-21T11:03:23Z
,tweet-1936378521238016014,@eaxivibes @ugleeoak @piggyvest You're very weird 🥲,ahdayzay01,Cutie Patootie,['PiggyVest'],very_negative,opinion,,,,2025-06-21T10:59:50Z,2025-06-21T11:59:50+01:00,2025-06-21,10,11,Saturday,2025-W25,2025-06-21T10:59:50Z
,tweet-1936377506300580053,"Since May, pocket app has been turningoninown, if banking don taya you, move on nau, no?",ChuRemii,ChuChu,['Pocket'],very_negative,complaint,Pocket,app_performance,very_negative,2025-06-21T10:55:48Z,2025-06-21T11:55:48+01:00,2025-06-21,10,11,Saturday,2025-W25,2025-06-21T10:55:48Z
,tweet-1936376735899021749,@Sir_BenBoye Make ex dey fund their lifestyle while they keep stacking theirs into piggyvest. Awon aladanwo,AuthenticLagos,Séríkí Aláṣela | Séríkí Aláṣeyọri | Séríkí Adinni,['PiggyVest'],slightly_positive,opinion,PiggyVest,savings_plans,slightly_positive,2025-06-21T10:52:44Z,2025-06-21T11:52:44+01:00,2025-06-21,10,11,Saturday,2025-W25,2025-06-21T10:52:44Z
